Sample ID	Gene Name	Ensembl ID	Gene Symbol
P08093616T0000	proliferating cell nuclear antigen	['7227.FBpp0085619', '9606.ENSP00000368458', '7227.FBpp0080803']	[]
P08093642A0600	RET	['9606.ENSP00000347942']	[]
P08097732A0000	Spec1	['9606.ENSP00000475845']	[]
P08097732A0000	Spec2	['9606.ENSP00000427421']	[]
P08098842A0660	c-fos	['9606.ENSP00000306245']	[]
P08099443A0359	eIF-2 alpha	['9606.ENSP00000256383']	[]
P08099443A0359	GCN2	['9606.ENSP00000263791']	[]
P08100057A0577	CD68	['9606.ENSP00000250092']	[]
P08100843A0134	Cd22	['10090.ENSMUSP00000019248', '9606.ENSP00000085219']	[]
P08100843A0134	mCD22	['10090.ENSMUSP00000019248']	[]
P08101134A0376	ACTH	['9606.ENSP00000384092']	[]
P08101839A0000	mdr1	['9606.ENSP00000411197', '9606.ENSP00000478255']	[]
P08101843A0151	tyrosine hydroxylase	['9606.ENSP00000370571']	[]
P08104189A1168	ATPase	['9606.ENSP00000333363']	[]
P08106369A0000	antidiuretic hormone	['9606.ENSP00000369647']	[]
P08106369A0000	AVP	['9606.ENSP00000369647', '9606.ENSP00000270139', '9606.ENSP00000337383']	[]
P08106512A0522	interferon-alpha	['9606.ENSP00000411940', '9606.ENSP00000412897', '9606.ENSP00000369566', '9606.ENSP00000369574', '9606.ENSP00000276927', '9606.ENSP00000369564', '9606.ENSP00000369554', '9606.ENSP00000480467', '9606.ENSP00000484479', '9606.ENSP00000369558', '9606.ENSP00000239347', '9606.ENSP00000369553', '9606.ENSP00000369571']	[]
P08106512A0522	interferon regulatory factor 1	['9606.ENSP00000245414']	[]
P08108343A0000	GnRH	['9606.ENSP00000276414']	[]
P08111035A0098	beta-glucuronidase	['9606.ENSP00000302728']	[]
P08112601T0000	tear prealbumin	['9606.ENSP00000263598']	[]
P08114702A0000	MEF2	['9606.ENSP00000453095', '9606.ENSP00000316950']	[]
P08114710A0137	LBP-1	['9606.ENSP00000283629']	[]
P08114710A0137	TFIID	['9606.ENSP00000230354']	[]
P08118044A0318	GATA-1	['9606.ENSP00000365858']	[]
P08119149A0000	TNF alpha	['9606.ENSP00000398698']	[]
P08119907A0000	IGF-I	['9606.ENSP00000376637']	[]
P08119907A0000	insulin	['9606.ENSP00000380432']	[]
P08119907A0000	p21ras	['9606.ENSP00000407586']	[]
P08119958A0273	PKC mu	['9606.ENSP00000390535']	[]
P08120019A1500	Hm1	['9606.ENSP00000403310', '9606.ENSP00000306490', '9606.ENSP00000488748']	[]
P08123787A0554	HemB	['9606.ENSP00000218099']	[]
P08124912A0456	beta 2-microglobulin	['9606.ENSP00000497910']	[]
P08124912A0456	IL-8	['9606.ENSP00000306512']	[]
P08125949A1162	rpl12	['9606.ENSP00000354739']	[]
P08131746A0140	c-raf	['9606.ENSP00000401888']	[]
P08132541A0000	MAL	['9606.ENSP00000310880', '9606.ENSP00000386559', '9606.ENSP00000376445', '9606.ENSP00000498671']	[]
P08132574A0831	CYP1A1	['9606.ENSP00000378488']	[]
P08132574A0831	complement C2	['9606.ENSP00000299367']	[]
P08132667T0000	furin	['9606.ENSP00000483552']	[]
P08134108A0277	c-myc	['9606.ENSP00000478887']	[]
P08134108A0277	YY1	['9606.ENSP00000262238']	[]
P08134115A1161	myc	['9606.ENSP00000478887']	[]
P08134115A1161	MSSP-1	['9606.ENSP00000294904']	[]
P08134115A1161	GST	['9606.ENSP00000421339']	[]
P08139017A1465	Ets-1	['9606.ENSP00000376436']	[]
P08139031A1168	ORF4	['9606.ENSP00000160373']	[]
P08139539A0446	m1R	['9606.ENSP00000306490']	[]
P08139539A0446	protein kinase A	['9606.ENSP00000309591', '10116.ENSRNOP00000044732', '9606.ENSP00000359719', '10116.ENSRNOP00000062228', '9606.ENSP00000366488']	[]
P08139542A1229	CPA1	['9606.ENSP00000011292']	[]
P08139542T0000	CPA1	['9606.ENSP00000011292']	[]
P08139914A0554	Id1	['9606.ENSP00000365280']	[]
P08139928T0000	RNP1	['4932.YNL016W', '4932.YLL046C']	[]
P08144037A0000	Thioredoxin	['9606.ENSP00000363641']	[]
P08144497T0000	raf-1	['9606.ENSP00000401888', '9606.ENSP00000302324']	[]
P08144572A0786	Ssb1	['9606.ENSP00000369545', '9606.ENSP00000330221']	[]
P08144572A0786	Hsp70	['9606.ENSP00000302961']	[]
P08144615A0533	NF-IL6	['9606.ENSP00000305422']	[]
P08144615A0533	Asp-N	['9606.ENSP00000364694']	[]
P08144631A0000	Src	['9606.ENSP00000362680']	[]
P08144852A0000	ACTH	['9606.ENSP00000384092']	[]
P08144852A0000	AVP	['9606.ENSP00000369647', '9606.ENSP00000270139', '9606.ENSP00000337383']	[]
P08144852A0000	corticotropin releasing factor	['9606.ENSP00000276571']	[]
P08148463A0000	multi-CSF	['9606.ENSP00000296870']	[]
P08148463A0000	interleukin 3	['9606.ENSP00000296870']	[]
P08149484A0151	PKC alpha	['9606.ENSP00000408695']	[]
P08149484A1551	PKC alpha	['9606.ENSP00000408695']	[]
P08151790A0354	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P08152800A0357	ER81	['9606.ENSP00000405327']	[]
P08152800A0357	Ets Related Molecule	['9606.ENSP00000306894']	[]
P08152800A0357	PEA3	['9606.ENSP00000321835']	[]
P08154182A0955	AD5	['9606.ENSP00000355747']	[]
P08157009A0264	AP-2	['9606.ENSP00000370532', '9606.ENSP00000256104', '9606.ENSP00000501092']	[]
P08157009A0264	Aps2p	['9606.ENSP00000365174']	[]
P08157009A0264	Aps1p	['9606.ENSP00000291582', '9606.ENSP00000365160']	[]
P08157009T0000	APS1	['4932.YLL018C', '4932.YLR170C', '9606.ENSP00000291582', '9606.ENSP00000365160']	[]
P08157674T0000	valosin-containing protein	['9606.ENSP00000351777']	[]
P08164661A0414	TFIIIC	['9606.ENSP00000348510']	[]
P08164661A0414	TFIIIC alpha	['9606.ENSP00000348510']	[]
P08166402A0631	albumin	['9606.ENSP00000295897']	[]
P08172653A1589	TnT	['9606.ENSP00000500329', '9606.ENSP00000467176']	[]
P08182041A1067	CREB	['9606.ENSP00000387699']	[]
P08182041A1067	insulin	['9606.ENSP00000380432']	[]
P08182041A1067	PEPCK	['9606.ENSP00000216780']	[]
P08182056A0695	NQO2	['9606.ENSP00000369822']	[]
P08182056A0695	NQO1	['9606.ENSP00000319788']	[]
P08183552T0000	eps15	['9606.ENSP00000360798']	[]
P08183552T0000	p32	['9606.ENSP00000386559', '9606.ENSP00000307183', '9606.ENSP00000225698']	[]
P08183915A0000	p70	['9606.ENSP00000284273', '9606.ENSP00000346550']	[]
P08183915A0000	B protein	['9606.ENSP00000373570']	[]
P08183915A0000	p50	['9606.ENSP00000339404', '9606.ENSP00000361359', '9606.ENSP00000226574', '9606.ENSP00000495631']	[]
P08183915A0000	p105	['9606.ENSP00000368759', '9606.ENSP00000226574', '9606.ENSP00000358983', '9606.ENSP00000268613', '9606.ENSP00000270176']	[]
P08183915T0000	p105	['9606.ENSP00000368759', '10090.ENSMUSP00000157476', '9606.ENSP00000226574', '10090.ENSMUSP00000029812', '9606.ENSP00000358983', '10090.ENSMUSP00000021794', '9606.ENSP00000268613', '9606.ENSP00000270176']	[]
P08188258A0000	Glutamyl-tRNA synthetase	['9606.ENSP00000355890', '9606.ENSP00000456218']	[]
P08188258A0000	prolyl-tRNA synthetase	['9606.ENSP00000355890', '9606.ENSP00000360327']	[]
P08188603A0230	arg4	['4932.YHR018C']	[]
P08188603A0230	CPA2	['9606.ENSP00000222481', '4932.YJR109C']	[]
P08190633A0000	AP-2	['9606.ENSP00000370532', '9606.ENSP00000256104', '9606.ENSP00000501092']	[]
P08190633A0273	AP-2	['9606.ENSP00000370532', '9606.ENSP00000256104', '9606.ENSP00000501092']	[]
P08194139A0498	prolactin	['9606.ENSP00000302150']	[]
P08195186A0000	CAT1	['9606.ENSP00000352358', '9606.ENSP00000315013', '9606.ENSP00000378338', '9606.ENSP00000370128']	[]
P08195216A1022	TRP3	['9606.ENSP00000368966', '9606.TRP-TGG3']	[]
P08195216A1022	HIS3	['9606.ENSP00000392028']	[]
P08196616A1112	ZAP-70	['9606.ENSP00000264972']	[]
P08196618A0473	PRL-1	['9606.ENSP00000424417', '9606.ENSP00000497588', '9606.ENSP00000382485']	[]
P08196624A0593	T beta R-I	['9606.ENSP00000447297']	[]
P08196624A0593	ActR-IB	['9606.ENSP00000442656']	[]
P08200528A0970	REP2	['9606.ENSP00000355511']	[]
P08201352A0239	protein C	['9606.ENSP00000379682', '9606.ENSP00000378394']	[]
P08204348T0000	VIP	['9606.ENSP00000356213', '9606.ENSP00000498697']	[]
P08206867A0874	COXVb	['9606.ENSP00000258424']	[]
P08207232A0503	NF-IL-6	['9606.ENSP00000305422']	[]
P08207232A0503	IL-8	['9606.ENSP00000306512']	[]
P08207405A0372	HSP70	['9606.ENSP00000302961']	[]
P08208540A0000	NFKB2	['9606.ENSP00000358983']	[]
P08208540A0417	p84	['9606.ENSP00000261600', '9606.ENSP00000263433', '9606.ENSP00000478763']	[]
P08208540A1114	NFKB2	['9606.ENSP00000358983']	[]
P08208540A1114	p85	['9606.ENSP00000222254', '9606.ENSP00000263433', '9606.ENSP00000262653', '9606.ENSP00000428056', '9606.ENSP00000495631', '9606.ENSP00000202556']	[]
P08208540A1114	p52	['9606.ENSP00000249269', '9606.ENSP00000001008', '9606.ENSP00000358983', '9606.ENSP00000259895', '9606.ENSP00000370114']	[]
P08208618A1334	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P08216115A0158	oxytocin	['9606.ENSP00000217386']	[]
P08218230A1505	HNF-1	['9606.ENSP00000351015', '9606.ENSP00000438804']	[]
P08218230A1920	HNF-1	['9606.ENSP00000351015', '9606.ENSP00000438804']	[]
P08219081A0000	PRB	['9606.ENSP00000267163']	[]
P08219081A0000	PR-1	['9606.ENSP00000303148']	[]
P08223425T0000	SSS1	['9606.ENSP00000328968', '9606.ENSP00000388337']	[]
P08223613A0105	TPS1	['9606.ENSP00000343577']	[]
P08223613A0519	TPS3	['4932.YMR261C']	[]
P08223613A0519	TSL1	['4932.YER155C', '4932.YML100W']	[]
P08223613A0519	TPS2	['4932.YDR074W', '9606.ENSP00000343577', '9606.ENSP00000482743']	[]
P08223875A0711	CD45	['9606.ENSP00000411355']	[]
P08223875A0711	p59fyn	['9606.ENSP00000346671']	[]
P08224907A0000	EFIA	['10116.ENSRNOP00000015875', '9606.ENSP00000361626']	[]
P08224907A0000	enhancer factor I subunit A	['10116.ENSRNOP00000015875', '9606.ENSP00000361626']	[]
P08226798A1124	CaM	['9606.ENSP00000291295', '9606.ENSP00000378015', '9606.ENSP00000367755']	[]
P08227129T0000	MyBP-C	['9606.ENSP00000442795', '9606.ENSP00000350332']	[]
P08227129T0000	myosin	['9606.ENSP00000493594']	[]
P08228805A0540	p21ras	['9606.ENSP00000407586']	[]
P08230418A0812	c-fms	['9606.ENSP00000286301']	[]
P08230418A0812	urokinase plasminogen activator	['9606.ENSP00000361850']	[]
P08230418A0812	type 5 acid phosphatase	['9606.ENSP00000218758']	[]
P08231398A0802	CD4	['9606.ENSP00000011653']	[]
P08234276A0556	IL-8	['9606.ENSP00000306512']	[]
P08234276A0556	NF-IL6	['9606.ENSP00000305422']	[]
P08244034T0000	GP63	['9606.ENSP00000410926']	[]
P08245456A0501	IL-5	['9606.ENSP00000231454']	[]
P08245461A0700	Hu-Met-1	['9606.ENSP00000264553']	[]
P08246984A0923	p85	['9606.ENSP00000222254', '9606.ENSP00000263433', '9606.ENSP00000262653', '9606.ENSP00000428056', '9606.ENSP00000495631', '9606.ENSP00000202556']	[]
P08246987A0260	p56lck	['9606.ENSP00000477713']	[]
P08246987A0260	Src	['9606.ENSP00000362680']	[]
P08247005A0584	18S rRNA	['9606.18S_rRNA']	[]
P08248246A0838	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P08248253A1785	L-CAM	['9031.ENSGALP00000000855', '9606.ENSP00000261769']	[]
P08251622A0000	napA	['9606.ENSP00000263354', '9606.ENSP00000253719']	[]
P08253386A0800	snRNP	['9606.ENSP00000364813']	[]
P08253386A0800	fibronectin	['9606.ENSP00000346839']	[]
P08253387A0801	TCF-2	['9606.ENSP00000480291']	[]
P08253387A0801	GAL4	['9606.ENSP00000302100']	[]
P08253777A0301	Kv1.5	['9606.ENSP00000252321']	[]
P08260635A0926	GAPDH	['9606.ENSP00000380070']	[]
P08263933T0000	ATPase	['9606.ENSP00000333363']	[]
P08264582A0750	LIFR	['9606.ENSP00000398368']	[]
P08264591A1190	TFIIB	['4932.YPR086W', '9606.ENSP00000359531']	[]
P08264617A0000	EGFR	['9606.ENSP00000275493']	[]
P08264617A0000	ErbB-3	['9606.ENSP00000267101']	[]
P08264628A0418	TFIIIB	['9606.ENSP00000351575']	[]
P08264628A0418	TFIID	['9606.ENSP00000230354']	[]
P08264631A0746	ADH2	['9606.ENSP00000306606', '9606.ENSP00000424630']	[]
P08264650A0925	MDS1	['9606.ENSP00000264674']	[]
P08264650A0925	mds1	['9606.ENSP00000264674']	[]
P08264664A0128	TGF beta 1	['9606.ENSP00000221930']	[]
P08265602T0000	coat protein	['9606.ENSP00000265070']	[]
P08267667A0748	GRg2	['9606.ENSP00000466542']	[]
P08267667A0748	CYP	['9606.ENSP00000260970']	[]
P08268718A0676	p50	['9606.ENSP00000339404', '9606.ENSP00000361359', '9606.ENSP00000226574', '9606.ENSP00000495631']	[]
P08268718A0676	bcl3	['9606.ENSP00000164227']	[]
P08269424A0339	TRH	['9606.ENSP00000303452']	[]
P08269424A0339	ACTH	['9606.ENSP00000384092']	[]
P08270257A0551	nm23-H1	['9606.ENSP00000337060']	[]
P08276234A0119	c-fos	['9606.ENSP00000306245']	[]
P08276234A0119	YY1	['9606.ENSP00000262238']	[]
P08276854A1894	decorin	['9606.ENSP00000052754']	[]
P08276865A1188	epidermal growth factor	['9606.ENSP00000265171']	[]
P08276865A1188	p21ras	['9606.ENSP00000407586']	[]
P08281536A0626	Interleukin-6	['9606.ENSP00000385675']	[]
P08283531A0700	HM3	['9606.ENSP00000255380']	[]
P08284227A0336	Id1	['9606.ENSP00000365280']	[]
P08286035A0587	c11	['9606.ENSP00000369814', '9606.ENSP00000216341', '9606.ENSP00000293860']	[]
P08288240A0304	SCG10	['9606.ENSP00000429243']	[]
P08288240A0304	stathmin	['9606.ENSP00000410452']	[]
P08288240A1343	SCG10	['9606.ENSP00000429243']	[]
P08288240A1343	stathmin	['9606.ENSP00000410452']	[]
P08288240A1343	Lap18	['9606.ENSP00000410452']	[]
P08288554A0295	p32	['9606.ENSP00000386559', '10090.ENSMUSP00000020552', '9606.ENSP00000307183', '10090.ENSMUSP00000077612', '9606.ENSP00000225698']	[]
P08288554A0295	stress-induced protein	['10090.ENSMUSP00000029865', '9606.ENSP00000344215']	[]
P08288554A0295	HO-1	['9606.ENSP00000216117', '10090.ENSMUSP00000005548']	[]
P08288596A0663	TATA box binding protein	['9606.ENSP00000230354']	[]
P08288622A0725	HDC	['9606.ENSP00000267845', '9606.ENSP00000356630']	[]
P08288633A0144	Rho	['9606.ENSP00000296271', '9606.ENSP00000308576']	[]
P08288633A0144	Bcr	['9606.ENSP00000303507']	[]
P08288633A0144	GTPase-activating protein	['9606.ENSP00000274376']	[]
P08288633A0144	CeGAP	['6239.C04D8.1c.1']	[]
P08289783A0000	Oct-3	['9606.ENSP00000259915', '9606.ENSP00000275300']	[]
P08289783A1476	Oct-3	['9606.ENSP00000259915', '9606.ENSP00000275300']	[]
P08289793A1226	Oct4	['9606.ENSP00000259915']	[]
P08289831A0290	IFN-gamma	['9606.ENSP00000229135', '10090.ENSMUSP00000063800']	[]
P08289834A0341	bone morphogenetic protein 2	['9606.ENSP00000368104']	[]
P08289834A0341	TGF-beta	['9606.ENSP00000221930']	[]
P08289834A0341	Atr	['9606.ENSP00000343741', '9606.ENSP00000301945', '9606.ENSP00000445920']	[]
P08290278A0374	Myc	['9606.ENSP00000478887']	[]
P08290278A0374	Mxi1	['9606.ENSP00000331152']	[]
P08294511A0639	snRNP	['9606.ENSP00000364813']	[]
P08300601A0745	MyoD	['9606.ENSP00000250003']	[]
P08301702A1083	cytochrome P-450 1A1	['10116.ENSRNOP00000026473', '9606.ENSP00000378488']	[]
P08302589A1132	HGF	['9606.ENSP00000222390', '9606.ENSP00000385675', '9606.ENSP00000384675']	[]
P08304342A0605	HLA-F	['9606.ENSP00000259951']	[]
P08304342A0605	HLA-A	['9606.ENSP00000379873']	[]
P08306959A0278	IFN gamma	['9606.ENSP00000229135']	[]
P08306959A0278	IFN alpha	['9606.ENSP00000276927']	[]
P08307338A0227	mitochondrially encoded cytochrome b	['9606.ENSP00000354554']	[]
P08307338A0227	CBP1	['9606.ENSP00000434412', '4932.YJL209W', '4932.YJR060W']	[]
P08308008A0201	COXIV	['9606.ENSP00000457513']	[]
P08316240A1068	CHL15	['4932.YPR135W']	[]
P08321203A0840	p65	['9606.ENSP00000341292', '9606.ENSP00000384273', '9606.ENSP00000261205', '9606.ENSP00000313869']	[]
P08321203A0840	p50	['9606.ENSP00000339404', '9606.ENSP00000361359', '9606.ENSP00000226574', '9606.ENSP00000495631']	[]
P08321203A0840	Rel	['9606.ENSP00000295025']	[]
P08321203A0840	C/EBP delta	['9606.ENSP00000386165']	[]
P08323294T0000	sterol carrier protein 2	['9031.ENSGALP00000017306', '9606.ENSP00000360569']	[]
P08323294T0000	sterol carrier protein x	['9031.ENSGALP00000017306', '9606.ENSP00000360569']	[]
P08324107A0000	albumin	['9606.ENSP00000295897']	[]
P08325720A0840	citrate synthase	['9606.ENSP00000342056']	[]
P08325720A0840	hydroxyacyl-CoA-dehydrogenase	['9606.ENSP00000474560']	[]
P08325883A0368	RBP1	['9606.ENSP00000232219', '9606.ENSP00000345824', '9606.ENSP00000347602']	[]
P08327488A0839	p70	['9606.ENSP00000284273', '9606.ENSP00000346550']	[]
P08332492A0145	GATA-3	['9606.ENSP00000368632']	[]
P08334304A0473	p21	['9606.ENSP00000361708', '9606.ENSP00000388823', '9606.ENSP00000384849']	[]
P08334989A0070	B-myb	['10090.ENSMUSP00000018005', '9606.ENSP00000217026']	[]
P08336698T0000	TFE3	['9606.ENSP00000314129']	[]
P08336698T0000	TFEC	['9606.ENSP00000265440']	[]
P08340400T0000	RPE65	['9606.ENSP00000262340']	[]
P08343961A0000	bcd	['7227.FBpp0081168', '9606.ENSP00000368079']	[]
P08345191A1140	bcl-2	['9606.ENSP00000381185']	[]
P08345191A1140	MCL1	['9606.ENSP00000358022']	[]
P08349104A0000	GAL10	['9606.ENSP00000221804', '4932.YBR019C']	[]
P08349104A0000	GAL1	['4932.YBR020W', '9606.ENSP00000265643', '9606.ENSP00000215909']	[]
P08349104A0450	tsf1	['9606.ENSP00000379964']	[]
P08349632A0679	PSG12	['9606.ENSP00000292125']	[]
P08350061A0209	CD8	['9606.ENSP00000386559']	[]
P08352268A0000	epoetin	['9606.ENSP00000252723']	[]
P08352268A0000	erythropoietin	['9606.ENSP00000252723']	[]
P08355680A0824	glucose 6-phosphate dehydrogenase	['9606.ENSP00000377192', '9606.ENSP00000473348']	[]
P08355680A0824	gamma-actin	['9606.ENSP00000458162']	[]
P08355696A0236	c-jun	['9606.ENSP00000360266']	[]
P08355697A0000	PTPs	['9606.ENSP00000280362']	[]
P08356792A1275	Rex1	['9606.ENSP00000317686', '9606.ENSP00000170168']	[]
P08357834A0285	PKC-delta	['10090.ENSMUSP00000107830']	[]
P08361754A0733	Maf	['9606.ENSP00000327048']	[]
P08361755A0734	serum response factor	['9606.ENSP00000265354']	[]
P08361755A0734	B p50	['9606.ENSP00000361359']	[]
P08361761A0174	Rel	['9606.ENSP00000295025', '9031.ENSGALP00000039504']	[]
P08361761A0174	Sp1	['9606.ENSP00000329357', '9031.ENSGALP00000051805', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P08367487A1014	PRP9	['9606.ENSP00000362110']	[]
P08375651T0000	clathrin heavy chain	['9606.ENSP00000441158', '7227.FBpp0089398', '9606.ENSP00000479606']	[]
P08378082A1031	p21ras	['9606.ENSP00000407586']	[]
P08382303T0000	p34cdc2	['9606.ENSP00000378699']	[]
P08382769A0924	SRP54	['9606.ENSP00000451818']	[]
P08382778A0891	Raf	['9606.ENSP00000314709', '9606.ENSP00000401888']	[]
P08383622T0000	NRF-2	['9606.ENSP00000346886', '9606.ENSP00000380252']	[]
P08385131A0000	alpha 2A-adrenergic receptor	['9606.ENSP00000280155']	[]
P08385131A0000	alpha 2AAR	['9606.ENSP00000280155']	[]
P08385581A0126	REC114	['9606.ENSP00000328423']	[]
P08386317T0000	CREB	['9606.ENSP00000387699']	[]
P08386317T0000	protein kinase A	['9606.ENSP00000309591', '9606.ENSP00000359719', '9606.ENSP00000366488']	[]
P08386318A1102	calmodulin	['9606.ENSP00000419081', '9606.ENSP00000315299', '9606.ENSP00000304643', '9606.ENSP00000369689', '9606.ENSP00000291295']	[]
P08386318A1102	NF-IL6	['9606.ENSP00000305422']	[]
P08386318A1102	IL6	['9606.ENSP00000385675']	[]
P08386318A1102	IL-6	['9606.ENSP00000385675']	[]
P08386318A1102	Raf-1	['9606.ENSP00000401888', '9606.ENSP00000302324']	[]
P08386592A0089	Elk-1	['9606.ENSP00000366182', '9606.ENSP00000264661', '9606.ENSP00000328813']	[]
P08387155A1248	c-Fos	['9606.ENSP00000306245']	[]
P08387155A1248	c-Jun	['9606.ENSP00000360266']	[]
P08387507A1015	Myf-5	['9606.ENSP00000228644']	[]
P08387507A1015	MyoD	['9606.ENSP00000250003']	[]
P08387743A0624	superoxide dismutase	['9606.ENSP00000442920']	[]
P08389453A0193	Uracil DNA glycosylase	['9606.ENSP00000242576']	[]
P08390747A0586	hep	['9606.ENSP00000481994', '9606.ENSP00000360803', '9606.ENSP00000384262']	[]
P08393143A1281	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P08394019A0695	Fyn	['9606.ENSP00000346671']	[]
P08394019A0695	GST	['9606.ENSP00000421339']	[]
P08394255A0000	luteinizing hormone receptor	['10116.ENSRNOP00000022481', '9606.ENSP00000294954']	[]
P08394464A1080	p20	['9606.ENSP00000462435', '9606.ENSP00000374565']	[]
P08395004A0141	spt2	['9606.ENSP00000337991', '9606.ENSP00000216484']	[]
P08395004A0558	HMG1	['9606.ENSP00000345347', '9606.ENSP00000436812']	[]
P08395004A0558	nonhistone chromosomal protein	['9606.ENSP00000359393', '9606.ENSP00000366798']	[]
P08395004A0558	SPT2	['9606.ENSP00000337991', '9606.ENSP00000216484']	[]
P08395654T0000	aromatase	['10116.ENSRNOP00000000212', '9606.ENSP00000379683']	[]
P08395654T0000	Steroidogenic factor 1	['9606.ENSP00000362690', '10116.ENSRNOP00000017651']	[]
P08396667T0000	v-abl	['9606.ENSP00000361423']	[]
P08396667T0000	BCR-ABL	['9606.ENSP00000361423']	[]
P08396713A0305	ARNT	['9606.ENSP00000351407', '9606.ENSP00000340900']	[]
P08396713A0305	Ah receptor	['9606.ENSP00000242057']	[]
P08396749A1112a	apo B	['9606.ENSP00000233242']	[]
P08396749A1112b	apo B	['9606.ENSP00000233242']	[]
P08396913A1379	DGK	['9606.ENSP00000264093', '9606.ENSP00000385780', '9606.ENSP00000284061']	[]
P08397123T0000	corticotropin-releasing hormone	['9606.ENSP00000276571']	[]
P08400928A0318	dopa decarboxylase	['9606.ENSP00000403644']	[]
P08401570A0828	transcription factor Sp1	['9606.ENSP00000329357']	[]
P08405433A0000	IGF-II	['9606.ENSP00000391826']	[]
P08406004A0691	PU.1	['9606.ENSP00000227163']	[]
P08406497A0000	FBN1	['9606.ENSP00000325527']	[]
P08408194T0000	cadherin	['9606.ENSP00000027335']	[]
P08408194T0000	ATPase	['9606.ENSP00000333363']	[]
P08413205A0733	Pax-8	['9606.ENSP00000263334']	[]
P08413215A0327	IL-8	['9606.ENSP00000306512']	[]
P08413223A0847	IL-1 beta	['9606.ENSP00000263341']	[]
P08415643A0555	RCC1	['9606.ENSP00000497402']	[]
P08415712A1153	GPRK6	['9606.ENSP00000347655']	[]
P08416952A0956	Nmt1p	['9606.ENSP00000468424', '4932.YLR195C']	[]
P08417330A0149	CYC1	['9606.ENSP00000317159', '4932.YJR048W', '9606.ENSP00000237654']	[]
P08417331A0745	G beta	['9606.ENSP00000419325']	[]
P08417331A0745	Tup1	['9606.ENSP00000263208', '9606.ENSP00000347997']	[]
P08417331A0745	HIR1	['9606.ENSP00000418232']	[]
P08420571A1880	PACE4	['9606.ENSP00000482760']	[]
P08420571A1880	PC4	['9606.ENSP00000265073', '9606.ENSP00000384477', '9606.ENSP00000252252', '9606.ENSP00000300954']	[]
P08421910A0599	p30	['9606.ENSP00000299736']	[]
P08421910A0599	p50	['9606.ENSP00000339404', '9606.ENSP00000361359', '9606.ENSP00000226574', '9606.ENSP00000495631']	[]
P08421910A0599	p56	['9606.ENSP00000360869', '9606.ENSP00000261303', '9606.ENSP00000438040', '9606.ENSP00000306340']	[]
P08421910A0599	TAR	['9606.ENSP00000463058']	[]
